Altitude,Pressure,TempKelvin
864.7899,3.683360000e-9,170.423
863.063,3.780380000e-9,171.114
861.3362,3.879570000e-9,171.916
859.6097,3.980880000e-9,172.876
857.8832,4.085100000e-9,172.602
856.1569,4.191900000e-9,172.985
854.4308,4.301820000e-9,172.658
852.7049,4.414140000e-9,173.525
850.979,4.529600000e-9,173.394
849.2534,4.648120000e-9,173.49
847.5279,4.769840000e-9,173.513
845.8834,4.888640000e-9,173.825
844.1582,5.016080000e-9,174.593
842.4331,5.147140000e-9,174.358
840.7083,5.281150000e-9,175.126
838.9835,5.418310000e-9,175.719
837.259,5.559350000e-9,175.491
835.5345,5.703870000e-9,175.867
833.8103,5.852120000e-9,176.077
832.0862,6.004020000e-9,176.463
830.3622,6.159900000e-9,176.578
828.6384,6.320000000e-9,176.555
826.9148,6.484030000e-9,176.964
825.1913,6.651260000e-9,178.222
823.468,6.823040000e-9,178.145
821.7449,6.999530000e-9,178.034
820.0219,7.179390000e-9,179.361
818.2991,7.362550000e-9,180.783
816.5764,7.549790000e-9,181.514
814.8539,7.740630000e-9,182.758
813.1316,7.937650000e-9,181.697
811.4094,8.138820000e-9,182.629
809.6873,8.345720000e-9,182.253
807.9655,8.558750000e-9,181.691
806.2438,8.775980000e-9,182.87
804.5223,8.999110000e-9,182.733
802.8009,9.229710000e-9,181.51
801.0797,9.470890000e-9,178.249
799.3586,9.721950000e-9,175.936
797.6377,9.985060000e-9,172.582
795.917,1.025920000e-8,170.374
794.1965,1.054690000e-8,166.981
792.4761,1.084870000e-8,163.914
790.7559,1.116460000e-8,161.338
789.0358,1.149560000e-8,158.691
787.3159,1.184010000e-8,157.158
785.5962,1.219640000e-8,156.66
783.8766,1.256400000e-8,156.598
782.1572,1.294260000e-8,156.76
780.438,1.333320000e-8,156.658
778.719,1.373580000e-8,156.772
777.0001,1.415100000e-8,156.721
775.2814,1.457950000e-8,156.609
773.5628,1.502110000e-8,156.682
771.8444,1.547380000e-8,157.643
770.1262,1.594040000e-8,157.667
768.4082,1.642040000e-8,158.036
766.6903,1.691520000e-8,158.074
764.9726,1.742360000e-8,158.625
763.2551,1.794700000e-8,158.867
761.5377,1.848520000e-8,159.241
759.8205,1.903910000e-8,159.554
758.1035,1.960730000e-8,160.304
756.4671,2.016420000e-8,160.462
754.7505,2.076360000e-8,161.22
753.034,2.137820000e-8,162.055
751.3176,2.200860000e-8,162.784
749.6015,2.265570000e-8,163.399
747.8855,2.332080000e-8,163.803
746.1697,2.400320000e-8,164.455
744.454,2.470500000e-8,164.76
742.7386,2.542810000e-8,164.742
741.0233,2.617100000e-8,165.171
739.3082,2.693340000e-8,165.807
737.5933,2.771490000e-8,166.588
735.8785,2.851450000e-8,167.68
734.1639,2.933170000e-8,168.922
732.4495,3.016760000e-8,170.022
730.7353,3.102330000e-8,170.953
729.0213,3.190080000e-8,171.581
727.3074,3.280390000e-8,171.58
725.5937,3.373660000e-8,171.04
723.8802,3.469880000e-8,170.671
722.1669,3.568890000e-8,170.758
720.4537,3.670640000e-8,171.055
718.7408,3.774890000e-8,171.86
717.028,3.881670000e-8,172.698
715.3154,3.990930000e-8,173.687
713.603,4.102860000e-8,174.457
711.8907,4.217700000e-8,174.964
710.1787,4.335910000e-8,174.912
708.4668,4.457630000e-8,174.786
706.7551,4.582690000e-8,175.052
705.0436,4.711060000e-8,175.486
703.3323,4.842750000e-8,176.009
701.6212,4.977850000e-8,176.53
699.9102,5.116260000e-8,177.253
698.1995,5.257970000e-8,178.078
696.4889,5.402740000e-8,179.295
694.7785,5.550550000e-8,180.571
693.0683,5.701490000e-8,181.817
691.3583,5.855940000e-8,182.659
689.6485,6.014690000e-8,182.703
687.9389,6.178760000e-8,181.777
686.2294,6.349080000e-8,180.095
684.5202,6.526170000e-8,178.213
682.8111,6.708560000e-8,178.042
681.1022,6.895840000e-8,178.39
679.3935,7.089370000e-8,177.648
677.6851,7.290650000e-8,175.816
